id_surto,nome,data,num_aprox_exposto,tipo_local_surto,cep,logradouro,logradouro_numero,municipio_surto,status,instituicao_id,data_cadastro
259,PSVP- FRANCISCO BELTRÃO,2020-07-13,40,2,85601020,Rua Vereador Romeu Lauro Werlang - Centro,1537,410840,2,,
260,JBO INDUSTRIA MECANICA LTDA - JUMBO(ASSAÍ),2020-07-15,237,6,86220000,RODOVIA PR 090 KM 335,0,410190,2,,
261,RECANTO AMIZADE ,2020-07-16,53,7,87580000,RUA LENIR NICOLETI,0,410070,2,,
819,SUPERMERCADO VITORIA - JACAREZINHO,2020-11-09,40,18,86400000,,0,411180,2,0,
280,Centro de Especialidades Sempre Vida,2020-07-22,35,2,85960000,Rua Rio de Janeiro 10,3,411460,2,,
283,AURORA FRIGORÍFICO - MANDAGUARI,2020-07-06,2500,1,86975000,Rua José Sofia esq. Estrada Cambota S/N Bairro Vila Vitória,0,411420,2,,
284,MAGAZINE LUIZA - WENCESLAU BRAZ,2020-07-31,8,52,84950000,"Rua Barão do Rio Branco, 456",4,412850,2,,
286,INSTITUTO ADVENTISTA PARANAENSE - IVATUBA,2020-07-17,300,61,87130000,Gleba Paicandu lote 80 - Rural,0,411160,2,,
296,RODERICK SULLY HUNTER ME,2020-07-21,130,6,84900000,BR 153,3,410970,2,,
3181,02ª RS - SESA,2022-01-06,50,42,80230140,Rua Piquiri,170,410690,1,0,2022-01-10T11:34:49
298,FAMÍLIA ANHAIA - JAGUARIAÍVA,2020-07-07,15,54,84200000,Rua Gaudêncio Moreira,153,411200,2,,
304,PROJETO PUMA II - GR SERVIÇOS E ALIMENTAÇÃO LTDA,2020-07-01,387,4,84350000,Fazenda Apucarana Grande ,0,411730,2,,
303,PROJETO PUMA II - CESBE SA ENGENHARIA E EMPREENDIMENTOS,2020-07-01,560,4,84350000,Fazenda Apucarana Grande,0,411730,2,,
289,PROJETO PUMA II - CONFER CONSTRUTORA FERNANDES LTDA,2020-07-01,348,4,84350000,Fazenda Apucarana Grande KM2,2,411730,2,,
306,HOSPITAL VIDA - LONDRINA,2020-07-01,50,2,86070710,Avenida Universo,92,411370,2,,
307,HOSPITAL NOVA VIDA - LONDRINA,2020-07-01,50,2,86070670,Rua Castro Alves,747,411370,2,,
310,BEM VIVER LAR HOTEL - MARINGÁ,2020-07-29,46,7,87060020,R. das Camélias - Conj. Hab. Inocente Vila Nova Júnior,942,411520,2,,
796,COMPANHIA IGUAÇU DE CAFÉ SOLÚVEL (2° SURTO) - CORNÉLIO PROCÓPIO,2020-11-22,121,6,86300000,BR 369 KM 88,0,410640,2,0,
376,HOSPITAL MOURA - URGÊNCIA E EMERGÊNCIA 24H TELEMACO BORBA,2020-08-07,0,2,84266010,Avenida Marechal Floriano Peixoto,935,412710,2,0,
589,EMPRESA CESTA BASICA SAO MIGUEL,2020-08-27,24,52,87380000,AVENIDA SAO JOAO,0,411220,2,0,
269,JBS ROLÂNDIA,2020-07-14,3600,1,86600000,EST ROLÂNDIA PITANGUEIRAS KM 4 ,0,412240,2,0,
439,COMPLEXO MEDICO PENAL,2020-08-01,650,65,83327700,Rua Ivone Pimentel,1639,411915,2,1211,
458,CASA LAR PRIMAVERA - RIO BRANCO DO SUL,2020-07-04,41,84,83540000,Rua Henrique Pinto Ferro,83,412220,2,0,
489,HRS 3- FRANCISCO BELTRÃO,2020-08-12,910,2,85601190,Rodovia Contorno Leste - Água Branca,200,410840,2,0,
541,ITAMARATY INDUSTRIA E COMERCIO S/A - ROLANDIA,2020-08-19,387,6,86600460,Avenida Itamarati,1100,412240,2,0,
591,SILOMAX INDUSTRIA E COMERCIO LTDA - ROLANDIA,2020-09-15,243,3,86600460,Avenida Itamarati,710,412240,2,0,
592,PREFEITURA MUNICIPAL - BANDEIRANTES,2020-09-04,25,15,86360000,Rua Frei Rafael Pronner,1457,0,2,0,
593,MINISTERIO EVANGELICO PROVIDA - MEPROVI - LONDRINA,2020-09-01,30,31,86055585,Rodovia Mabio Gonçalves Palhano,3000,411370,2,0,
594,SECRETARIA MUNICIPAL DE EDUCAÇÃO - MARCENARIA - LONDRINA,2020-09-01,37,42,86025340,Rua Piquiri,332,411370,2,0,
597,CASA DE SAUDE DE ROLANDIA,2020-09-15,210,103,86600049,Rua Ciro Bolivar Araujo Moreira,195,412240,2,0,
598,60ª DRP-DOIS VIZINHOS,2020-09-06,57,80,85660000,Av. Rio Grande do Sul - Centro,927,410720,2,1288,
288,SUPERCENTRAL SUPERMERCADOS TELEMACO BORBA,2020-07-01,0,18,84261350,Avenida Chanceler Horácio Laffer,970,412710,2,0,
287,SERALLÊ CALÇADOS TELEMACO BORBA,2020-07-01,0,52,84265590,Avenida Horácio Klabin,740,412710,2,0,
302,PROJETO PUMA II - AFONSO FRANCA ENGENHARIA,2020-07-01,0,4,84350000,Fazenda Apucarana Grande ,0,411730,2,0,
605,CAMPO LARGO CADEIA PUBLICA,2020-09-23,55,60,83601460,Rua Joanim Stroparo,786,410420,2,0,
606,CENTER SUDOESTE- FRANCISCO BELTRÃO,2020-09-13,10,105,85601970,Linha Nova Secção,0,410840,2,0,
608,PENINTECIARIA ESTADUAL - PONTA GROSSA,2020-09-04,817,65,84043190,Rua Batuíra,0,411990,2,1239,
609,RÁDIO ONDA SUL- FRANCISCO BELTRÃO,2020-09-17,15,100,85601610,Rua Tenente Camargo,1950,410840,2,0,
610,AVM CARGAS- FRANCISCO BELTRÃO,2020-09-23,8,106,85605400,Rua Elias Scalco - Miniguaçu,461,410840,2,0,
611,CASALI ALUMÍNIOS- MARMELEIRO,2020-09-17,44,107,85615000,Rua Rigoleto Andreoli- Centro,1261,411540,2,0,
613,DELEGACIA DE POLICIA CIVIL DE CIANORTE,2020-09-19,54,80,87208016,Rua Monte Verde,91,410550,2,0,
614,STUDIO PINHEIRO- CIANORTE,2020-06-21,6,55,87200326,Avenida Mato Grosso,0,410550,2,0,
615,SMS DE MANDIRITUBA,2020-09-29,0,2,83800000,RUA ANITA MUELLER PALU,105,411430,2,0,
607,ESF do Posto de Saúde Bom Jesus,2020-09-25,15,57,83900000,R. Damásio Nepomuceno Pinto,0,412560,2,0,
618,SUPERMERCADO MUFFATO - CENTRO DE DISTRIBUICAO - CAMBE,2020-07-26,360,18,86192170,Rodovia Mello Peixoto,8475,410370,2,0,
619,HOSPITAL CRISTO REI - IBIPORA,2020-09-15,169,2,86200000,Avenida dos Estudantes,921,410980,2,0,
621,PLASTICOS NOVEL PARANA - IBIPORA,2020-09-15,49,6,86200000,Rua Luis Carlos Zani,2949,410980,2,0,
622,FURGOES IBIPORA - IBIPORA,2020-09-15,350,6,86200000,Rua Luis Carlos Zani,3199,410980,2,0,
623,ELECTROLUX DO BRASIL S/A,2020-06-19,3202,6,81520900,Rua Ministro Gabriel Passos,360,410690,2,0,
624,PREFEITURA MUNICIPAL DE BALSA NOVA,2020-09-11,75,15,83650000,AVENIDA BRASIL,650,410230,2,0,
893,LAR MARISTA,2020-09-23,46,7,83030480,Rua Zacarias Alves Pereira,1011,412550,2,0,
239,SULFER- AMPÉRE,2020-07-10,73,53,85640000,"Av. das Missões, Centro",1757,410100,2,0,
631,Pronto Atendimento Municipal Dr Jorge Milton Nunes - Toledo,2020-09-24,213,2,85910020,Rua Doutor Cyro Fernandes do Lago,315,412770,2,0,
632,ASILO SAO VICENTE DE PAULO - CASTRO,2020-10-06,92,7,84165110,Avenida Presidente Kennedy,200,410490,2,767,
634,"MASTER- COMERCIO, IMPORTAÇÃO E EXPORTAÇÃO LTDA - MARINGA",2020-09-24,90,23,87033370,Rua Chile,1353,411520,2,0,
637,PREFEITURA MUNICIPAL DE LONDRINA - SETOR DE PLANEJAMENTO E DTI,2020-10-01,20,15,86039395,Rua Attilio Octávio Bizatto,480,411370,2,0,
638,SOS - SERVICO DE OBRAS SOCIAIS DE LONDRINA,2020-10-02,10,103,86025490,Rua Jaguaribe,350,411370,2,0,
639,SOCIEDADE ESPORTIVA ALVORADA CLUB - MARINGA,2020-10-03,100,102,87025820,Avenida Pioneira Devige Crepaldi Schiavoni,0,411520,2,0,
676,Central de Monitoração Eletrônica - DEPEN ,2020-10-05,50,10,,"Av. Monteiro Tourinho, 1506 - Tingui, Curitiba - PR, ",1506,410690,2,0,
677,06RS HOSPITAR DR PAULO FORTES SMS,2020-10-14,72,87,83900000,RUA Dr. PAULO FORTES,22,412560,2,0,
683,POLPANORTE - JAPURÁ,2020-10-14,440,93,87225000,Av. Industrial,269,411240,2,0,
684,VIVA- Centro Terapêutico,2020-10-10,35,109,87560000,"Estrada Buracão lote 202-203,bairro maracanã",0,411060,2,0,
685,Centro Terapêutico - RECOMEÇO,2020-10-03,35,109,87506000,"Av. 31 de março, Iporã-Pr",1535,411060,2,0,
686,Ateei Equipamentos Eletroeletrônicos Ind. LTDA,2020-10-05,56,6,83606250,Rua Comendador Mariano Torres,168,410420,2,0,
688,PSF RURAL - WENCESLAU BRAZ,2020-10-14,11,57,84950000,"RUA CASTELO BRANCO, SN",0,412850,2,0,
629,ALDEIA INDÍGENA - MANOEL RIBAS,2020-10-01,1814,63,85260000,RESERVA INDÍGENA DO IVAÍ,0,411450,2,0,
736,EMPRESA TABOCAS - PINHAO,2020-10-27,300,5,85170000,,0,411930,2,0,
640,SUPERMERCADO CENTER (BELA VISTA) - CORNÉLIO PROCÓPIO,2020-10-13,60,18,86300000,RUA BENTO FERRAZ DE CAMPOS,534,410640,2,0,
690,CIMFLEX INDUSTRIA E COMERCIO DE PLASTICOS LTDA - MARINGA,2020-10-09,95,58,87065112,RUA 02 N 61 PARQUE INDUSTRIAL III,61,411520,2,0,
693,Reserva Indígena Mangueirinha,2020-10-12,950,63,85540000,Aldeia Indígena ,0,411440,2,0,
694,Operário Ferroviário E.C. - Ponta Grossa,2020-10-02,30,102,84040090,Rua Padre Nóbrega,265,411990,2,0,
695,Onibus NEFRO - Arapoti,2020-10-01,10,87,84990000,Rua Ondina Bueno Siqueira,180,410160,2,0,
698,ASILO SAO VICENTE DE PAULO DE MARINGA,2020-10-21,139,7,87080590,Avenida Alziro Zarur,976,411520,2,1004,
699,Reserva Indígena Coronel Vivida - Aldeia Passo Liso,2020-10-06,592,63,85550000,Aldeia Passo Liso - BR 373,0,410650,2,0,
700,HSF 2- FRANCISCO BELTRÃO,2020-10-05,95,2,85601480,Avenida Porto Alegre,99,410840,2,0,
701,ÍTALO- FRANCISCO BELTRÃO,2020-10-05,45,18,85605090,Rua Tenente Camargo,1000,410840,2,0,
702,BIOLABOR- FRANCISCO BELTRÃO,2020-10-08,12,96,85602510,Avenida Prefeito Guiomar de Jesus Lopes - Cristo Rei,93,410840,2,0,
704,IGREJA ASSEMBLÉIA DE DEUS- CIDADE GAUCHA,2020-10-01,64,34,87820000, R. Luiz Antônio de Moraes,1454,410560,2,0,
705,CENTRO POP - Abrigos para moradores de rua,2020-09-30,80,81,83035310,Rua das Nações Unidas,361,412550,2,0,
706,FUNDHOSPAR- CIANORTE,2020-10-25,298,111,87200256,Rua Piratininga,659,410550,2,0,
708,UBS AEROPORTO - JACAREZINHO,2020-10-15,36,57,86400000,RUA  Fernando Botarelli,0,411180,2,0,
712,CÂMARA DE VEREADORES - SÃO MATEUS DO SUL,2020-10-30,12,75,83900000,"RUA JOÃO GABRIEL MARTINS, CENTRO",185,412560,2,0,
713,EMPRESA TABOCAS - CRUZ MACHADO,2020-10-29,20,5,84620000,CASAS ALUGAS TABOCAS,0,410680,2,0,
715,BANCO DO BRASIL DE RIBEIRÃO CLARO,2020-10-28,10,16,86410000,RUA OSVALDO AMARAL DE OLIVEIRA,526,412180,2,0,
717,INVESTCRED JACAREZINHO,2020-10-22,30,16,86400000,R Coronel Cecílio Rocha,220,411180,2,0,
720,Banco Itaú (União da Vitória),2020-11-03,3,16,84600280,Avenida Manoel Ribas,383,412820,2,0,
721,ITAÚ- SALTO DO LONTRA,2020-10-26,8,16,85670000,"Rua Princesa Isabel, 123 - Centro",0,412300,2,0,
722,MERCADO AURORA WENCESLAU BRAZ,2020-10-25,25,18,84950000,,303,412850,2,0,
723,CRED MAIS JACAREZINHO,2020-10-24,8,16,86450000,RUA PARANA,1072,411180,2,0,
724,SUPERMERCADO MANFROI- SALTO DO LONTRA,2020-10-20,60,18,85670000,R. Frei Angelo Carú,540,412300,2,0,
725,YAZAKI SANTO ANTONIO DA PLATINA,2020-10-30,1210,26,86430000, R Arthur Celestino Silva - Conjunto Vitória Régia,0,412410,2,0,
726,Unidade de Saúde Ângelo Lopes,2020-11-05,7,87,85990000,Rua Goias,0,412740,2,0,
734,ALCAST- FRANCISCO BELTRÃO,2020-10-14,310,107,85601020,"Estrada Municipal, Seção Jacaré, km 05 zona rural ",0,410840,2,0,
727,16ª SUBDIVISAO DELEGACIA DE POLICIA CAMPO MOURAO,2020-11-06,280,80,87301050,Rua Mamborê,850,410430,2,0,
728,CAJEMA - CENTRO DE AMPARO JESUS MARIA JOSÉ,2020-10-22,182,7,83075357,Rua Otávio de Sá Barreto,75,412550,2,1126,
729,ASSOCIAÇÃO SÃO JOSÉ CASA DE REPOUSO PARA IDOSOS - LAR SÃO JOSÉ,2020-07-28,50,7,83085392,Rua Eliud Alves Pereira,300,412550,2,1123,
730,MOVELARIA MOVEPAR,2020-11-05,15,97,86410000,FRANCISCO PALADINO KM 2,0,412180,2,0,
731,SANTA CASA DE MISERICORDIA DE JACAREZINHO,2020-10-22,413,111,86400000,Av. Getúlio Vargas,1248,411180,2,0,
732,EXERCITO BRASILEIRO 5º ESQUADRÃO CASTRO ,2020-10-09,200,50,84165090,Praça Duque de Caxias,0,410490,2,0,
739,CENTRO ESPECIAL DE COMBATE AO CORONAVÍRUS SANDRA MARIA APARECIDA RIBEIRO - CECC - ARAUCARIA,2020-10-19,76,87,83702210,Rua Doutor Guilherme da Motta Correia,55,410180,2,0,
735,ENJOY Inglês Profissionalizante,2020-10-20,32,39,84010180,Rua Theodoro Rosas,1001,411990,2,0,
737,DEFENTI CONFECÇÃO - CIANORTE,2020-11-04,11,86,87208150,Avenida Maranhão,2225,410550,2,0,
738,Ótima Portas e Compensados,2020-11-03,8,97,84600280,Avenida Manoel Ribas,100,412820,2,0,
740,UBSF COLONIA CRISTINA - ARAUCARIA,2020-10-21,10,87,83701990,"AVENIDA SÃO CASEMIRO, S/N - COLONIA CRISTINA",0,410180,2,0,
750,CONCEN- FRANCISCO BELTRÃO,2020-10-27,80,93,85601000,"Colônia das Missões, Gleba n. 3, Área Rural",0,410840,2,0,
752,ANDRÉ VEÍCULOS/ IMÓVEIS- FRANCISCO BELTRÃO,2020-11-02,7,29,85601020,Rua Vereador Romeu Lauro Werlang,1018,410840,2,0,
753,ÓTICA ESPECIALISTA- FRANCISCO BELTRÃO,2020-10-20,8,52,85601000,Avenida Júlio Assis Cavalheiro,885,410840,2,0,
754,UNIPRIME- FRANCISCO BELTRÃO,2020-10-26,25,83,85601000,Avenida Júlio Assis Cavalheiro,1221,410840,2,0,
755,SOLUTEC TELECOM- FRANCISCO BELTRÃO,2020-10-23,8,114,85601580,Rua Antonina,223,410840,2,0,
756,SINDICATO DOS EMPREGADOS- FRANCISCO BELTRÃO,2020-10-27,9,115,85601300,Rua Pernambuco,111,410840,2,0,
757,ACADEMIA MAIS FIT- FRANCISCO BELTRÃO,2020-10-23,20,59,85601000,Avenida Júlio Assis Cavalheiro,1272,410840,2,0,
760,FRISPAR- MARMELEIRO,2020-10-31,54,1,85615000,Linha Itatiba - Zona Rural ,0,411540,2,0,
761,SUPERMERCADO CIDADE CANÇÃO 2,2020-11-13,162,18,86300000,RUA BENJAMIN CONSTANT,669,410640,2,0,
764,BANCO SICREDI CORONEL VIVIDA,2020-10-22,12,16,85550000,,122,410650,2,0,
766,Alojamento Oeste Montagem - Santa Helena ,2020-11-02,14,45,85892000,Av. Brasil,0,412350,2,0,
767,FORTALEZA AGRO MERCANTIL LTDA - ROLANDIA,2020-11-01,60,3,86600970,RODOVIA MARGINAL BR-369,500,412240,2,0,
771,MOBITEC INDUSTRIA E COMERCIO DE MOVEIS LTDA EPP,2020-10-28,30,6,83326280,Rua Eutália Maria dos Santos,100,411915,2,0,
772,Associação Beneficente Lar da Fraternidade - Palotina,2020-10-28,48,7,85950000,Rua 21 de Abril . Bairro Osvaldo Cruz ,2649,411790,2,1038,
773,Fabrica de Ração Lar - Santa Helena,2020-11-07,50,83,85892000,Estrada para o Porto,0,412350,2,0,
774,LAR SÃO VICENTE DE PAULO (2ºSURTO) - RIBEIRÃO DO PINHAL,2020-11-11,72,7,86490000,RUA FREDERICO OZANAN,2,412190,2,1101,
776,Sonho Magico confecção - Fabrica - Terra Roxa,2020-11-11,170,86,85990000,Av Costa e Silva,633,412740,2,0,
777,SUPERMERCADO KILAO VILA SAO PEDRO JACAREZINHO,2020-11-10,50,18,86400000,R. José Pavan,335,411180,2,0,
778,FRIGORÍFICO ASTRA - CRUZEIRO DO OESTE ,2020-11-18,1005,1,87400000,R RUA PEABIRU,0,410660,2,0,
781,FAMA MOVEIS ARTESANAIS - TAPIRA ,2020-10-29,50,107,87830000,Av. Porto Alegre ,1289,412690,2,0,
783,LUI PRÉ-MOLDADOS- MARMELEIRO,2020-11-03,24,120,85615000,Av. Dambro e Piva,1422,411540,2,0,
784,Centro de Socioeducação Umuarama,2020-11-09,47,109,87503020,Avenida da Estação,2530,412810,2,28,
785,2º BATALHAO DE POLICIA MILITAR - JACAREZINHO,2020-11-11,60,13,86400000,Rodovia Transbrasiliana,0,411180,2,0,
787,19° BATALHÃO DE POLÍCIA MILITAR DE ASSIS CHATEAUBRIAND,2020-11-04,20,13,85935000,AVENIDA RADIAL LESTE - CENTRO CÍVICO,175,410200,2,0,
801,UBS TAPIRA ,2020-11-19,30,57,87830000,RUA PARANAGUA,518,412690,2,0,
802,CENSE UMUARAMA,2020-11-24,75,104,87502000,ZONA 07,0,412810,2,0,
804,SANEPAR - CORONEL VIVIDA,2020-11-11,7,88,85550000,Rua Luiz Rifatto,301,410650,2,0,
1753,BETEL EIRELI - PLANALTO,2021-04-17,53,46,85750000,Rua 04 - Bairro Industrial,0,411980,2,0,
808,4ª Subdivisão Policial de União da Vitória,2020-11-24,5,80,84600115,Rua Marechal Deodoro da Fonseca,150,412820,2,0,
809,MARKNET DIGITAL- CIANORTE,2020-11-14,32,114,87209010,Avenida América,5130,410550,2,0,
810,CENTRO MUNICIPAL DE SAÚDE DE BOM SUCESSO DO SUL,2020-11-19,0,121,85515000,Rua ignacio Drancka,191,410322,2,0,
811,LATREILLE- DOIS VIZINHOS 2,2020-11-01,381,46,85660000,Rua Josefina Latreille,1320,410720,2,0,
812,Prefeitura Municipal de Pinhais,2020-11-06,3100,15,83323200,Rua Guilherme Weiss,320,411915,2,0,
816,MAGAZINE LUIZA - TAPEJARA,2020-11-25,8,108,87430000,Av Rui Barbosa,152,412680,2,0,
817,UBS VILA SAO PEDRO JACAREZINHO,2020-11-13,31,57,86400000,,0,411180,2,0,
818,UAPSF PARQUE BELA VISTA JACAREZINHO,2020-11-15,16,57,86400000,,0,411180,2,0,
780,TRANSPORTADORA MATÃO LTDA - ANDIRÁ,2020-11-06,13,106,86380000,AVENIDA BRASIL,440,410110,2,0,
815,CARGILL AGRICOLA S/A 2º surto - CASTRO,2020-11-20,150,3,84174150,Rodovia PR-340,115,410490,2,0,
829,GABINETE PREFEITURA DE CAMPO LARGO,2020-11-23,23,15,83601630,Avenida Padre Natal Pigatto,989,410420,2,0,
831,SAMU CENTRAL DE REGULAÇÃO,2020-10-18,14,2,85875000,Avenida Brasil,1637,410830,2,0,
813,PEMA- DOIS VIZINHOS,2020-11-14,64,122,85660000,Estrada Rural S/Nº Linha São Roque,0,410720,2,0,
799,06ª  RERIONAL DE SAUDE - PONTUAL CONTABILIDADE,2020-11-24,3,64,84600285,Rua Professora Amazília,1034,412820,2,0,
837,LAR DOS IDOSOS E ASSISTENCIAL EBEN HAEZER - CASTRO,2020-11-27,11,7,84177046,Rua Juliana,203,410490,2,766,
840,Instituto Nossa Senhora Aparecida,2020-11-24,200,111,87501020,Rua Guadiana,4095,412810,2,0,
841,COCAMAR MAQUINAS - CORNÉLIO PROCÓPIO,2020-12-02,29,23,86300000,AVENIDA GETULIO VARGAS,31,410640,2,0,
843,DELARA- MARMELEIRO,2020-11-17,7,124,85615000,Av Macali  - Centro,1525,411540,2,0,
844,AGRONÔMICA- MARMELEIRO,2020-11-08,30,58,85615000,Rua 3 - Centro ,890,411540,2,0,
845,BRF 2- FRANCISCO BELTRÃO,2020-11-05,2600,1,85603025,Avenida Attilio Fontana,0,410840,2,0,
850,POUSADA VIDA NOVA,2020-11-20,40,7,87501070,Rua Amambai,0,412810,2,1157,
851,POUSADA RENASCER,2020-11-20,70,7,87502100,Rua Marialva,0,412810,2,1158,
852,HOSPITAL CEMIL,2020-12-04,200,111,87503030,Avenida Ângelo Moreira da Fonseca,20,412810,2,0,
853,HOSPITAL NOROSPAR,2020-12-04,200,111,87501310,Avenida Ipiranga,3883,412810,2,0,
854,N J  PLÁSTICOS INDÚSTRIA E COMÉRCIO,2020-11-23,22,127,83324193,Rua Santo Inácio,860,411915,2,0,
855,LAR SÃO VICENTE DE PAULA - BANDEIRANTES,2020-11-25,73,7,86360000,AVENIDA EDELINA MENEGHEL RANDO,2525,410240,2,732,
856,ASSOCIAÇÃO FILANTROPICA CASA DO MENSALAO,2020-11-21,8,129,86340000,RUA TADATO OCHIKUBO ,228,412640,2,0,
857,VELÓRIO J.A.V - CONGONHINHAS,2020-11-29,40,12,86330000,AVENIDA DR. DAVI XAVIER DA SILVA,0,410600,2,0,
859,UNIDADE BASICA DE SAUDE ROMILDO ROSSATTO - SERTANOPOLIS,2020-12-01,50,87,86170000,RUA LUIZ BABUGIA,583,412650,2,0,
860,PREFEITURA MUNICIPAL DE SERTANOPOLIS,2020-12-01,50,15,86170000,AVENIDA DR. VACYR ONCALVES PEREIRA,342,412650,2,0,
862,ABRIGO BOM PASTOR - CORNÉLIO PROCÓPIO,2020-12-03,60,7,86300000,AVENIDA PARAISO,495,410640,2,791,
863,CANTU- SÃO JORGE D'OESTE,2020-11-26,40,93,85575000,"Rodovia PR 281, km 98",0,412520,2,0,
864,SMS- VERÊ,2020-11-20,36,2,85585000,Avenida Getúlio Vargas- Centro ,0,412860,2,0,
867,Sistema de Cooperativas de Crédito do Brasil - SICOOB ,2020-11-20,16,16,83900000,RUA ULLISSES FARIAS,1011,412560,2,0,
868,IGREJA EVANGÉLICA 2º SURTO - RANCHO ALEGRE,2020-12-07,50,34,86290000,RUA BAHIA,149,412130,2,0,
865,COMTRAFO FABRICA 2 - CORNÉLIO PROCÓPIO,2020-12-07,179,6,86300000,AVENIDA AGOSTINHO DUCCI,280,410640,2,0,
889,UNIMED- FRANCISCO BELTRÃO,2020-12-01,52,2,85601000,Avenida Júlio Assis Cavalheiro,1171,410840,2,0,
890,INSTITUTO BETÂNIA DE AÇÃO SOCIAL- LAR BETÂNIA,2020-11-27,67,7,,,0,411950,2,1070,
891,RESIDENCIAL SOLAR KAIROS,2020-11-11,33,7,83060505,Rua Maria da Silva Primo,50,412550,2,1132,
836,PICNIC - Tapejara,2020-11-18,380,49,87430000,Rua Ponta Grosa,91,412680,2,0,
758,AMPERNET- AMPÉRE,2020-10-27,80,116,85640000,Av. XV de Novembro - Centro,924,410100,2,0,
901,Instituição de Longa Permanência Morada do Sol - Diamante do Oeste,2020-12-08,22,7,85896000,"prolongamento da Avenida Brasil, s/n",0,410715,2,923,
899,ASILO SAO VICENTE DE PAULA - IMBITUVA,2020-12-05,100,7,84430000,RUA SOUZA ARAUJO,443,411010,2,0,
892,PREFEITURA MUNICIPAL - LEOPOLIS,2020-11-20,28,15,86330000,RUA PEDRO DOMINGUES DE SOUZA,374,411340,2,0,
906,ASILO SAO VICENTE DE PAULO - CAMBARA,2020-11-28,54,7,86390000,,1034,410360,2,0,
907,Wajunkai Associação de Amparo as Pessoas Idosas - MARINGA,2020-12-11,67,7,87050730,Avenida Londrina,392,411520,2,1005,
909,Unidade de Acolhimento Associação promocional e assistencial de Toledo - APA,2020-11-30,38,7,85906370,Avenida José João Muraro,1890,412770,2,1150,
910,KADESH CALCADOS - IMBITUVA,2020-12-14,610,6,84430000,RUA ANTONIO LOURENCO,0,411010,2,0,
911,SECRETARIA MUNICIPAL DE EDUCAÇÃO - CAMBARA,2020-12-08,7,42,86390000,NOSSA SENHORA DO ROCIO,1000,410360,2,0,
915,LAR GERIATRICO NOAH LTDA - MARINGÁ,2020-12-08,38,7,87015180,Avenida Euclides da Cunha,1717,411520,2,1009,
916,Lar de Idosos João Paulo II,2020-12-11,36,7,85530000,Rua São Sebastião- São Sebastião,520,410570,2,774,
920,HOSPITAL MADRE DE DIO SMI,2020-09-26,92,111,85887000,AV.IGUAÇU,261,412570,2,0,
922,CISS INFORMÁTICA- DOIS VIZINHOS,2020-12-01,235,36,85660000,Rua Presidente Getúlio Vargas-  Bairro das Torres,834,410720,2,0,
923,SICREDI FRONTEIRA- SANTA IZABEL DO OESTE,2020-11-30,16,83,85650000,Av. dos Pinheiros - Centro,1600,412380,2,0,
924,BELMAR ALUMÍNIOS- FRANCISCO BELTRÃO,2020-10-02,25,107,85604446,Rua Vicente Setembrino Palottin - Pe Ulrico,192,410840,2,0,
925,SECRETARIA MUNICIPAL DE EDUCAÇÃO DE ASSIS CHATEAUBRIAND,2020-12-02,20,0,85935000,RUA DO BOSQUE,480,410200,2,0,
952,SEMINARIO MAIOR TEOLOGICO PAULO VI - LONDRINA,2020-08-19,15,70,86047010,Rua Padre Reinaldo Semprebom,137,411370,2,0,
917,Fabrica de Cimento - Fábrica de Cimentos Supremo Cecil,2020-11-30,10,134,83490000,"Rua Januário Prestes Tranin, ",0,410020,2,0,
918,Unidade de Saúde Tarumã - Pinhais,2020-11-25,350,57,83323200,Rua Guilherme Weiss,320,411915,2,0,
928,NUTRITOP - BANDEIRANTES,2020-11-20,135,6,86360000,RODOVIA DINO VEIGA ,41,410240,2,0,
919,LAR DOS IDOSOS NOSSA SRª DA SAÚDE,2020-11-30,20,87,85887000,RUA ALFREDO CHAVES,778,411560,2,1022,
930,NUCLEO SOCIAL EVANGELICO DE LONDRINA,2020-12-15,12,103,86063240,Rua Benjamin Franklin,23,411370,2,661,
931,PRONTO ATENDIMENTO INFANTIL - PAI LONDRINA,2020-12-14,153,57,86010180,Rua Mato Grosso,5,411370,2,0,
932,PENITENCIARIA ESTADUAL DE LONDRINA - PEL 2,2020-12-13,199,65,,Rodovia João Alves da Rocha Loures,5925,411370,2,1196,
933,MATERNIDADE MUNICIPAL LUCILLA BALLALAI - LONDRINA,2020-12-10,70,87,86026715,Rua Jacob Bartolomeu Minatti,350,411370,2,0,
934,PRONTO ATENDIMENTO MARIA CECILIA - LONDRINA,2020-12-08,38,87,86085000,Avenida Saul Elkind,892,411370,2,0,
935,CENTRO PUBLICO ECONOMIA SOLIDARIA - LONDRINA,2020-12-04,12,104,86010150,Avenida Rio de Janeiro,1278,411370,2,0,
936,CASA DE CUSTODIA DE LONDRINA,2020-12-04,9,10,,Rodovia João Alves Loures,600,411370,2,0,
937,RESTAURANTE SR GRILL AURORA - LONDRINA,2020-12-03,20,8,86050460,Avenida Ayrton Senna da Silva,400,411370,2,0,
938,MINISTERIO MISSOES A ADORACAO - MMA LONDRINA,2020-12-03,46,84,86066240,Rua Elizio Turino,450,411370,2,247,
939,CONSORCIO INTERMUNICIPAL DE DE SAUDE DO MEDIO PARANAPANEMA - CISMEPAR LONDRINA,2020-12-02,200,87,86020170,Travessa Goiânia,152,411370,2,0,
940,CENTRAL ÚNICA DE VAGAS EM CRECHES DE LONDRINA,2020-11-30,10,42,86010350,Rua Benjamin Constant,800,411370,2,0,
