table_name,column_name,udt_name
pg_proc,proargtypes,oidvector
pg_proc,prorettype,oid
pg_proc,oid,oid
pg_proc,pronargdefaults,int2
pg_proc,pronargs,int2
pg_proc,proparallel,char
pg_proc,provolatile,char
pg_proc,proacl,_aclitem
pg_proc,proretset,bool
pg_proc,proisstrict,bool
pg_proc,proname,name
pg_proc,proleakproof,bool
pg_proc,prosecdef,bool
pg_proc,prokind,char
pg_proc,pronamespace,oid
pg_proc,proowner,oid
pg_proc,prolang,oid
pg_proc,probin,text
pg_proc,prorows,float4
pg_proc,procost,float4
pg_proc,prosrc,text
pg_proc,provariadic,oid
pg_proc,prosupport,regproc
pg_proc,proargnames,_text
pg_publication,pubname,name
pg_publication,pubinsert,bool
pg_publication,pubupdate,bool
pg_publication,puballtables,bool
pg_publication,pubowner,oid
pg_publication,oid,oid
pg_publication,pubdelete,bool
pg_publication,pubtruncate,bool
pg_publication_rel,prpubid,oid
pg_publication_rel,prrelid,oid
pg_publication_rel,oid,oid
pg_publication_tables,pubname,name
pg_publication_tables,tablename,name
pg_publication_tables,schemaname,name
pg_range,rngcollation,oid
pg_range,rngsubtype,oid
pg_range,rngtypid,oid
pg_range,rngcanonical,regproc
pg_range,rngsubdiff,regproc
pg_range,rngsubopc,oid
pg_replication_origin,roident,oid
pg_replication_origin,roname,text
pg_replication_slots,database,name
pg_replication_slots,temporary,bool
pg_replication_slots,active,bool
pg_replication_slots,plugin,name
pg_replication_slots,confirmed_flush_lsn,pg_lsn
pg_replication_slots,catalog_xmin,xid
pg_replication_slots,active_pid,int4
pg_replication_slots,slot_type,text
pg_replication_slots,slot_name,name
pg_replication_slots,restart_lsn,pg_lsn
pg_replication_slots,xmin,xid
pg_replication_slots,datoid,oid
pg_rewrite,ev_enabled,char
pg_rewrite,is_instead,bool
pg_rewrite,ev_action,pg_node_tree
pg_rewrite,oid,oid
pg_rewrite,rulename,name
pg_rewrite,ev_type,char
pg_rewrite,ev_class,oid
pg_rewrite,ev_qual,pg_node_tree
pg_roles,rolsuper,bool
pg_roles,rolname,name
pg_roles,rolconfig,_text
pg_roles,rolpassword,text
pg_roles,rolinherit,bool
pg_roles,rolcreaterole,bool
pg_roles,rolcreatedb,bool
pg_roles,rolcanlogin,bool
pg_roles,rolreplication,bool
pg_roles,rolconnlimit,int4
pg_roles,rolvaliduntil,timestamptz
pg_roles,rolbypassrls,bool
pg_roles,oid,oid
pg_rules,schemaname,name
pg_rules,tablename,name
pg_rules,definition,text
pg_rules,rulename,name
pg_seclabel,label,text
pg_seclabel,provider,text
pg_seclabel,objsubid,int4
pg_seclabel,classoid,oid
pg_seclabel,objoid,oid
pg_seclabels,classoid,oid
pg_seclabels,objoid,oid
pg_seclabels,objname,text
pg_seclabels,objtype,text
pg_seclabels,label,text
pg_seclabels,provider,text
pg_seclabels,objnamespace,oid
pg_seclabels,objsubid,int4
pg_sequence,seqmin,int8
pg_sequence,seqcycle,bool
pg_sequence,seqtypid,oid
pg_sequence,seqincrement,int8
pg_sequence,seqstart,int8
pg_sequence,seqmax,int8
pg_sequence,seqrelid,oid
pg_sequence,seqcache,int8
pg_sequences,min_value,int8
pg_sequences,max_value,int8
pg_sequences,increment_by,int8
pg_sequences,cycle,bool
pg_sequences,cache_size,int8
pg_sequences,schemaname,name
pg_sequences,start_value,int8
pg_sequences,data_type,regtype
pg_sequences,last_value,int8
pg_sequences,sequencename,name
pg_sequences,sequenceowner,name
pg_settings,context,text
pg_settings,sourceline,int4
pg_settings,pending_restart,bool
pg_settings,name,text
pg_settings,category,text
pg_settings,unit,text
pg_settings,short_desc,text
pg_settings,extra_desc,text
pg_settings,setting,text
pg_settings,sourcefile,text
pg_settings,reset_val,text
pg_settings,boot_val,text
pg_settings,enumvals,_text
pg_settings,max_val,text
pg_settings,min_val,text
pg_settings,vartype,text
pg_settings,source,text
pg_shdepend,deptype,char
pg_shdepend,objsubid,int4
pg_shdepend,refclassid,oid
pg_shdepend,objid,oid
pg_shdepend,classid,oid
pg_shdepend,dbid,oid
pg_shdepend,refobjid,oid
pg_shdescription,description,text
pg_shdescription,classoid,oid
pg_shdescription,objoid,oid
pg_shseclabel,objoid,oid
pg_shseclabel,provider,text
pg_shseclabel,classoid,oid
pg_shseclabel,label,text
pg_stat_activity,backend_start,timestamptz
pg_stat_activity,client_port,int4
pg_stat_activity,state,text
pg_stat_activity,backend_xmin,xid
pg_stat_activity,xact_start,timestamptz
pg_stat_activity,client_addr,inet
pg_stat_activity,usename,name
pg_stat_activity,query_start,timestamptz
pg_stat_activity,datname,name
pg_stat_activity,datid,oid
pg_stat_activity,query,text
pg_stat_activity,pid,int4
pg_stat_activity,usesysid,oid
pg_stat_activity,backend_xid,xid
pg_stat_activity,wait_event,text
pg_stat_activity,wait_event_type,text
pg_stat_activity,backend_type,text
pg_stat_activity,state_change,timestamptz
pg_stat_activity,client_hostname,text
pg_stat_activity,application_name,text
pg_stat_all_indexes,schemaname,name
pg_stat_all_indexes,indexrelname,name
pg_stat_all_indexes,indexrelid,oid
pg_stat_all_indexes,relname,name
pg_stat_all_indexes,relid,oid
pg_stat_all_indexes,idx_scan,int8
pg_stat_all_indexes,idx_tup_read,int8
pg_stat_all_indexes,idx_tup_fetch,int8
pg_stat_all_tables,vacuum_count,int8
pg_stat_all_tables,last_autoanalyze,timestamptz
pg_stat_all_tables,last_analyze,timestamptz
pg_stat_all_tables,last_autovacuum,timestamptz
pg_stat_all_tables,last_vacuum,timestamptz
pg_stat_all_tables,n_mod_since_analyze,int8
pg_stat_all_tables,n_dead_tup,int8
pg_stat_all_tables,n_live_tup,int8
pg_stat_all_tables,n_tup_hot_upd,int8
pg_stat_all_tables,idx_scan,int8
pg_stat_all_tables,idx_tup_fetch,int8
pg_stat_all_tables,n_tup_ins,int8
pg_stat_all_tables,schemaname,name
pg_stat_all_tables,autoanalyze_count,int8
pg_stat_all_tables,analyze_count,int8
pg_stat_all_tables,autovacuum_count,int8
pg_stat_all_tables,n_tup_del,int8
pg_stat_all_tables,n_tup_upd,int8
pg_stat_all_tables,relname,name
pg_stat_all_tables,seq_tup_read,int8
pg_stat_all_tables,seq_scan,int8
pg_stat_all_tables,relid,oid
pg_stat_archiver,archived_count,int8
pg_stat_archiver,last_archived_time,timestamptz
pg_stat_archiver,last_archived_wal,text
pg_stat_archiver,last_failed_wal,text
pg_stat_archiver,stats_reset,timestamptz
pg_stat_archiver,last_failed_time,timestamptz
pg_stat_archiver,failed_count,int8
pg_stat_bgwriter,maxwritten_clean,int8
pg_stat_bgwriter,checkpoints_timed,int8
pg_stat_bgwriter,stats_reset,timestamptz
pg_stat_bgwriter,buffers_alloc,int8
pg_stat_bgwriter,buffers_backend_fsync,int8
pg_stat_bgwriter,buffers_backend,int8
pg_stat_bgwriter,buffers_clean,int8
pg_stat_bgwriter,buffers_checkpoint,int8
pg_stat_bgwriter,checkpoint_sync_time,float8
pg_stat_bgwriter,checkpoint_write_time,float8
pg_stat_bgwriter,checkpoints_req,int8
pg_stat_database,blk_write_time,float8
pg_stat_database,stats_reset,timestamptz
pg_stat_database,temp_files,int8
pg_stat_database,datname,name
pg_stat_database,temp_bytes,int8
pg_stat_database,deadlocks,int8
pg_stat_database,checksum_failures,int8
pg_stat_database,checksum_last_failure,timestamptz
pg_stat_database,blk_read_time,float8
pg_stat_database,datid,oid
pg_stat_database,numbackends,int4
pg_stat_database,xact_commit,int8
pg_stat_database,xact_rollback,int8
pg_stat_database,blks_read,int8
pg_stat_database,blks_hit,int8
pg_stat_database,tup_returned,int8
pg_stat_database,tup_fetched,int8
pg_stat_database,tup_inserted,int8
pg_stat_database,tup_updated,int8
pg_stat_database,tup_deleted,int8
pg_stat_database,conflicts,int8
pg_stat_database_conflicts,confl_snapshot,int8
pg_stat_database_conflicts,confl_bufferpin,int8
pg_stat_database_conflicts,confl_tablespace,int8
pg_stat_database_conflicts,confl_deadlock,int8
pg_stat_database_conflicts,datid,oid
pg_stat_database_conflicts,confl_lock,int8
pg_stat_database_conflicts,datname,name
pg_stat_gssapi,gss_authenticated,bool
pg_stat_gssapi,principal,text
pg_stat_gssapi,encrypted,bool
pg_stat_gssapi,pid,int4
pg_stat_progress_cluster,datname,name
pg_stat_progress_cluster,phase,text
pg_stat_progress_cluster,command,text
pg_stat_progress_cluster,datid,oid
pg_stat_progress_cluster,relid,oid
pg_stat_progress_cluster,cluster_index_relid,oid
pg_stat_progress_cluster,heap_tuples_scanned,int8
pg_stat_progress_cluster,heap_tuples_written,int8
pg_stat_progress_cluster,heap_blks_total,int8
pg_stat_progress_cluster,heap_blks_scanned,int8
pg_stat_progress_cluster,index_rebuild_count,int8
pg_stat_progress_cluster,pid,int4
pg_stat_progress_create_index,partitions_total,int8
pg_stat_progress_create_index,relid,oid
pg_stat_progress_create_index,index_relid,oid
pg_stat_progress_create_index,lockers_total,int8
pg_stat_progress_create_index,lockers_done,int8
pg_stat_progress_create_index,blocks_total,int8
pg_stat_progress_create_index,blocks_done,int8
pg_stat_progress_create_index,phase,text
pg_stat_progress_create_index,command,text
pg_stat_progress_create_index,current_locker_pid,int8
pg_stat_progress_create_index,datname,name
pg_stat_progress_create_index,pid,int4
pg_stat_progress_create_index,tuples_total,int8
pg_stat_progress_create_index,datid,oid
pg_stat_progress_create_index,tuples_done,int8
pg_stat_progress_create_index,partitions_done,int8
pg_stat_progress_vacuum,heap_blks_scanned,int8
pg_stat_progress_vacuum,relid,oid
pg_stat_progress_vacuum,index_vacuum_count,int8
pg_stat_progress_vacuum,datid,oid
pg_stat_progress_vacuum,pid,int4
pg_stat_progress_vacuum,max_dead_tuples,int8
pg_stat_progress_vacuum,num_dead_tuples,int8
pg_stat_progress_vacuum,datname,name
pg_stat_progress_vacuum,phase,text
pg_stat_progress_vacuum,heap_blks_total,int8
pg_stat_progress_vacuum,heap_blks_vacuumed,int8
pg_stat_replication,application_name,text
pg_stat_replication,usename,name
pg_stat_replication,client_hostname,text
pg_stat_replication,state,text
pg_stat_replication,sync_state,text
pg_stat_replication,reply_time,timestamptz
pg_stat_replication,sync_priority,int4
pg_stat_replication,replay_lag,interval
pg_stat_replication,flush_lag,interval
pg_stat_replication,write_lag,interval
pg_stat_replication,replay_lsn,pg_lsn
pg_stat_replication,flush_lsn,pg_lsn
pg_stat_replication,write_lsn,pg_lsn
pg_stat_replication,sent_lsn,pg_lsn
pg_stat_replication,backend_xmin,xid
pg_stat_replication,backend_start,timestamptz
pg_stat_replication,client_port,int4
pg_stat_replication,client_addr,inet
pg_stat_replication,usesysid,oid
pg_stat_replication,pid,int4
pg_stat_ssl,pid,int4
pg_stat_ssl,issuer_dn,text
pg_stat_ssl,client_serial,numeric
pg_stat_ssl,version,text
pg_stat_ssl,cipher,text
pg_stat_ssl,client_dn,text
pg_stat_ssl,ssl,bool
pg_stat_ssl,bits,int4
pg_stat_ssl,compression,bool
pg_stat_statements,shared_blks_hit,int8
pg_stat_statements,max_time,float8
pg_stat_statements,total_time,float8
pg_stat_statements,min_time,float8
pg_stat_statements,calls,int8
pg_stat_statements,temp_blks_read,int8
pg_stat_statements,local_blks_dirtied,int8
pg_stat_statements,local_blks_read,int8
pg_stat_statements,local_blks_hit,int8
pg_stat_statements,stddev_time,float8
pg_stat_statements,rows,int8
pg_stat_statements,query,text
pg_stat_statements,userid,oid
pg_stat_statements,dbid,oid
pg_stat_statements,queryid,int8
pg_stat_statements,mean_time,float8
pg_stat_statements,shared_blks_dirtied,int8
pg_stat_statements,shared_blks_written,int8
pg_stat_statements,shared_blks_read,int8
pg_stat_statements,blk_write_time,float8
pg_stat_statements,blk_read_time,float8
pg_stat_statements,temp_blks_written,int8
pg_stat_statements,local_blks_written,int8
pg_stat_subscription,relid,oid
pg_stat_subscription,last_msg_receipt_time,timestamptz
pg_stat_subscription,received_lsn,pg_lsn
pg_stat_subscription,latest_end_lsn,pg_lsn
pg_stat_subscription,latest_end_time,timestamptz
pg_stat_subscription,subname,name
pg_stat_subscription,pid,int4
pg_stat_subscription,subid,oid
pg_stat_subscription,last_msg_send_time,timestamptz
pg_stat_sys_indexes,relid,oid
pg_stat_sys_indexes,schemaname,name
pg_stat_sys_indexes,idx_scan,int8
pg_stat_sys_indexes,indexrelname,name
pg_stat_sys_indexes,indexrelid,oid
pg_stat_sys_indexes,relname,name
pg_stat_sys_indexes,idx_tup_fetch,int8
pg_stat_sys_indexes,idx_tup_read,int8
pg_stat_sys_tables,n_mod_since_analyze,int8
pg_stat_sys_tables,n_dead_tup,int8
pg_stat_sys_tables,n_live_tup,int8
pg_stat_sys_tables,n_tup_hot_upd,int8
pg_stat_sys_tables,n_tup_del,int8
pg_stat_sys_tables,n_tup_upd,int8
pg_stat_sys_tables,n_tup_ins,int8
pg_stat_sys_tables,idx_tup_fetch,int8
pg_stat_sys_tables,idx_scan,int8
pg_stat_sys_tables,seq_tup_read,int8
pg_stat_sys_tables,seq_scan,int8
pg_stat_sys_tables,relid,oid
pg_stat_sys_tables,last_autoanalyze,timestamptz
pg_stat_sys_tables,relname,name
pg_stat_sys_tables,schemaname,name
pg_stat_sys_tables,vacuum_count,int8
pg_stat_sys_tables,autoanalyze_count,int8
pg_stat_sys_tables,autovacuum_count,int8
pg_stat_sys_tables,analyze_count,int8
pg_stat_sys_tables,last_analyze,timestamptz
pg_stat_sys_tables,last_autovacuum,timestamptz
pg_stat_sys_tables,last_vacuum,timestamptz
pg_stat_user_functions,funcid,oid
pg_stat_user_functions,self_time,float8
pg_stat_user_functions,total_time,float8
pg_stat_user_functions,calls,int8
pg_stat_user_functions,funcname,name
pg_stat_user_functions,schemaname,name
pg_stat_user_indexes,idx_scan,int8
pg_stat_user_indexes,relid,oid
pg_stat_user_indexes,idx_tup_read,int8
pg_stat_user_indexes,idx_tup_fetch,int8
pg_stat_user_indexes,indexrelname,name
pg_stat_user_indexes,schemaname,name
pg_stat_user_indexes,indexrelid,oid
pg_stat_user_indexes,relname,name
pg_stat_user_tables,n_mod_since_analyze,int8
pg_stat_user_tables,n_live_tup,int8
pg_stat_user_tables,n_tup_hot_upd,int8
pg_stat_user_tables,n_tup_del,int8
pg_stat_user_tables,n_tup_upd,int8
pg_stat_user_tables,n_tup_ins,int8
pg_stat_user_tables,idx_tup_fetch,int8
pg_stat_user_tables,idx_scan,int8
pg_stat_user_tables,seq_tup_read,int8
pg_stat_user_tables,seq_scan,int8
pg_stat_user_tables,relid,oid
pg_stat_user_tables,relname,name
pg_stat_user_tables,schemaname,name
pg_stat_user_tables,autoanalyze_count,int8
pg_stat_user_tables,analyze_count,int8
pg_stat_user_tables,autovacuum_count,int8
pg_stat_user_tables,vacuum_count,int8
pg_stat_user_tables,last_autoanalyze,timestamptz
pg_stat_user_tables,last_analyze,timestamptz
pg_stat_user_tables,last_autovacuum,timestamptz
pg_stat_user_tables,last_vacuum,timestamptz
pg_stat_user_tables,n_dead_tup,int8
pg_stat_wal_receiver,receive_start_tli,int4
pg_stat_wal_receiver,receive_start_lsn,pg_lsn
pg_stat_wal_receiver,pid,int4
pg_stat_wal_receiver,status,text
pg_stat_wal_receiver,conninfo,text
pg_stat_wal_receiver,sender_host,text
pg_stat_wal_receiver,slot_name,text
pg_stat_wal_receiver,sender_port,int4
pg_stat_wal_receiver,latest_end_time,timestamptz
pg_stat_wal_receiver,latest_end_lsn,pg_lsn
pg_stat_wal_receiver,last_msg_receipt_time,timestamptz
pg_stat_wal_receiver,last_msg_send_time,timestamptz
pg_stat_wal_receiver,received_tli,int4
pg_stat_wal_receiver,received_lsn,pg_lsn
pg_stat_xact_all_tables,idx_scan,int8
pg_stat_xact_all_tables,n_tup_ins,int8
pg_stat_xact_all_tables,n_tup_upd,int8
pg_stat_xact_all_tables,relid,oid
pg_stat_xact_all_tables,n_tup_del,int8
pg_stat_xact_all_tables,n_tup_hot_upd,int8
pg_stat_xact_all_tables,seq_scan,int8
pg_stat_xact_all_tables,relname,name
pg_stat_xact_all_tables,schemaname,name
pg_stat_xact_all_tables,seq_tup_read,int8
pg_stat_xact_all_tables,idx_tup_fetch,int8
pg_stat_xact_sys_tables,seq_tup_read,int8
pg_stat_xact_sys_tables,idx_tup_fetch,int8
pg_stat_xact_sys_tables,relname,name
pg_stat_xact_sys_tables,n_tup_ins,int8
pg_stat_xact_sys_tables,n_tup_upd,int8
pg_stat_xact_sys_tables,n_tup_del,int8
pg_stat_xact_sys_tables,n_tup_hot_upd,int8
pg_stat_xact_sys_tables,schemaname,name
pg_stat_xact_sys_tables,relid,oid
pg_stat_xact_sys_tables,seq_scan,int8
pg_stat_xact_sys_tables,idx_scan,int8
pg_stat_xact_user_functions,funcname,name
pg_stat_xact_user_functions,self_time,float8
pg_stat_xact_user_functions,total_time,float8
pg_stat_xact_user_functions,calls,int8
pg_stat_xact_user_functions,funcid,oid
pg_stat_xact_user_functions,schemaname,name
pg_stat_xact_user_tables,idx_scan,int8
pg_stat_xact_user_tables,idx_tup_fetch,int8
pg_stat_xact_user_tables,n_tup_ins,int8
pg_stat_xact_user_tables,n_tup_upd,int8
pg_stat_xact_user_tables,n_tup_del,int8
pg_stat_xact_user_tables,n_tup_hot_upd,int8
pg_stat_xact_user_tables,relname,name
pg_stat_xact_user_tables,schemaname,name
pg_stat_xact_user_tables,relid,oid
pg_stat_xact_user_tables,seq_scan,int8
pg_stat_xact_user_tables,seq_tup_read,int8
pg_statio_all_indexes,schemaname,name
pg_statio_all_indexes,idx_blks_hit,int8
pg_statio_all_indexes,idx_blks_read,int8
pg_statio_all_indexes,indexrelid,oid
pg_statio_all_indexes,relid,oid
pg_statio_all_indexes,indexrelname,name
pg_statio_all_indexes,relname,name
pg_statio_all_sequences,relid,oid
pg_statio_all_sequences,relname,name
pg_statio_all_sequences,blks_read,int8
pg_statio_all_sequences,blks_hit,int8
pg_statio_all_sequences,schemaname,name
pg_statio_all_tables,toast_blks_read,int8
pg_statio_all_tables,idx_blks_read,int8
pg_statio_all_tables,tidx_blks_hit,int8
pg_statio_all_tables,relid,oid
pg_statio_all_tables,heap_blks_read,int8
pg_statio_all_tables,toast_blks_hit,int8
pg_statio_all_tables,tidx_blks_read,int8
pg_statio_all_tables,heap_blks_hit,int8
pg_statio_all_tables,relname,name
pg_statio_all_tables,schemaname,name
pg_statio_all_tables,idx_blks_hit,int8
pg_statio_sys_indexes,idx_blks_hit,int8
pg_statio_sys_indexes,relid,oid
pg_statio_sys_indexes,indexrelname,name
pg_statio_sys_indexes,indexrelid,oid
pg_statio_sys_indexes,idx_blks_read,int8
pg_statio_sys_indexes,relname,name
pg_statio_sys_indexes,schemaname,name
pg_statio_sys_sequences,blks_read,int8
pg_statio_sys_sequences,relid,oid
pg_statio_sys_sequences,blks_hit,int8
pg_statio_sys_sequences,relname,name
pg_statio_sys_sequences,schemaname,name
pg_statio_sys_tables,tidx_blks_read,int8
pg_statio_sys_tables,toast_blks_read,int8
pg_statio_sys_tables,idx_blks_hit,int8
pg_statio_sys_tables,idx_blks_read,int8
pg_statio_sys_tables,heap_blks_hit,int8
pg_statio_sys_tables,relid,oid
pg_statio_sys_tables,heap_blks_read,int8
pg_statio_sys_tables,relname,name
pg_statio_sys_tables,schemaname,name
pg_statio_sys_tables,tidx_blks_hit,int8
pg_statio_sys_tables,toast_blks_hit,int8
pg_statio_user_indexes,indexrelname,name
pg_statio_user_indexes,indexrelid,oid
pg_statio_user_indexes,idx_blks_read,int8
pg_statio_user_indexes,idx_blks_hit,int8
pg_statio_user_indexes,schemaname,name
pg_statio_user_indexes,relname,name
pg_statio_user_indexes,relid,oid
pg_statio_user_sequences,blks_hit,int8
pg_statio_user_sequences,schemaname,name
pg_statio_user_sequences,relname,name
pg_statio_user_sequences,relid,oid
pg_statio_user_sequences,blks_read,int8
pg_statio_user_tables,relname,name
pg_statio_user_tables,tidx_blks_hit,int8
pg_statio_user_tables,tidx_blks_read,int8
pg_statio_user_tables,toast_blks_hit,int8
pg_statio_user_tables,toast_blks_read,int8
pg_statio_user_tables,idx_blks_hit,int8
pg_statio_user_tables,idx_blks_read,int8
pg_statio_user_tables,heap_blks_hit,int8
pg_statio_user_tables,heap_blks_read,int8
pg_statio_user_tables,relid,oid
pg_statio_user_tables,schemaname,name
pg_statistic_ext,stxowner,oid
pg_statistic_ext,stxnamespace,oid
pg_statistic_ext,oid,oid
pg_statistic_ext,stxkind,_char
pg_statistic_ext,stxrelid,oid
pg_statistic_ext,stxname,name
pg_statistic_ext,stxkeys,int2vector
pg_stats,most_common_elem_freqs,_float4
pg_stats,elem_count_histogram,_float4
pg_stats,most_common_elems,anyarray
pg_stats,inherited,bool
pg_stats,most_common_freqs,_float4
pg_stats,attname,name
pg_stats,correlation,float4
pg_stats,tablename,name
pg_stats,histogram_bounds,anyarray
pg_stats,schemaname,name
pg_stats,most_common_vals,anyarray
pg_stats,n_distinct,float4
pg_stats,avg_width,int4
pg_stats,null_frac,float4
pg_stats_ext,attnames,_name
pg_stats_ext,statistics_name,name
pg_stats_ext,kinds,_char
pg_stats_ext,dependencies,pg_dependencies
pg_stats_ext,schemaname,name
pg_stats_ext,most_common_vals,_text
pg_stats_ext,tablename,name
pg_stats_ext,statistics_schemaname,name
pg_stats_ext,n_distinct,pg_ndistinct
pg_stats_ext,statistics_owner,name
pg_stats_ext,most_common_val_nulls,_bool
pg_stats_ext,most_common_freqs,_float8
pg_stats_ext,most_common_base_freqs,_float8
pg_subscription,subpublications,_text
pg_subscription,subslotname,name
pg_subscription,subname,name
pg_subscription,subdbid,oid
pg_subscription,subowner,oid
pg_subscription,subenabled,bool
pg_subscription_rel,srrelid,oid
pg_subscription_rel,srsubid,oid
pg_subscription_rel,srsublsn,pg_lsn
pg_subscription_rel,srsubstate,char
pg_tables,schemaname,name
pg_tables,tablespace,name
pg_tables,tablename,name
pg_tables,rowsecurity,bool
pg_tables,hastriggers,bool
pg_tables,hasrules,bool
pg_tables,tableowner,name
pg_tables,hasindexes,bool
pg_tablespace,spcacl,_aclitem
pg_tablespace,spcowner,oid
pg_tablespace,spcoptions,_text
pg_tablespace,oid,oid
pg_tablespace,spcname,name
pg_timezone_abbrevs,utc_offset,interval
pg_timezone_abbrevs,abbrev,text
pg_timezone_abbrevs,is_dst,bool
pg_timezone_names,is_dst,bool
pg_timezone_names,name,text
pg_timezone_names,abbrev,text
pg_timezone_names,utc_offset,interval
pg_transform,trffromsql,regproc
pg_transform,trflang,oid
pg_transform,oid,oid
pg_transform,trftype,oid
pg_transform,trftosql,regproc
pg_trigger,tgisinternal,bool
pg_trigger,tgconstrrelid,oid
pg_trigger,tgconstrindid,oid
pg_trigger,tgnewtable,name
pg_trigger,tgname,name
pg_trigger,tgqual,pg_node_tree
pg_trigger,tgtype,int2
pg_trigger,tgenabled,char
pg_trigger,tgfoid,oid
pg_trigger,tginitdeferred,bool
pg_trigger,tgnargs,int2
pg_trigger,tgattr,int2vector
pg_trigger,tgargs,bytea
pg_trigger,tgoldtable,name
pg_trigger,tgconstraint,oid
pg_trigger,tgdeferrable,bool
pg_trigger,oid,oid
pg_trigger,tgrelid,oid
pg_ts_config,cfgnamespace,oid
pg_ts_config,cfgname,name
pg_ts_config,oid,oid
pg_ts_config,cfgowner,oid
pg_ts_config,cfgparser,oid
pg_ts_config_map,mapseqno,int4
pg_ts_config_map,mapdict,oid
pg_ts_config_map,maptokentype,int4
pg_ts_config_map,mapcfg,oid
pg_ts_dict,dictowner,oid
pg_ts_dict,dictname,name
pg_ts_dict,oid,oid
pg_ts_dict,dictnamespace,oid
pg_ts_dict,dicttemplate,oid
pg_ts_dict,dictinitoption,text
pg_ts_parser,prslextype,regproc
pg_ts_parser,prsstart,regproc
pg_ts_parser,prsheadline,regproc
pg_ts_parser,oid,oid
pg_ts_parser,prstoken,regproc
pg_ts_parser,prsnamespace,oid
pg_ts_parser,prsname,name
pg_ts_parser,prsend,regproc
pg_ts_template,oid,oid
pg_ts_template,tmpllexize,regproc
pg_ts_template,tmplname,name
pg_ts_template,tmplnamespace,oid
pg_ts_template,tmplinit,regproc
pg_type,typbyval,bool
pg_type,typispreferred,bool
pg_type,typowner,oid
pg_type,typnamespace,oid
pg_type,typmodout,regproc
pg_type,oid,oid
pg_type,typisdefined,bool
pg_type,typreceive,regproc
pg_type,typmodin,regproc
pg_type,typdelim,char
pg_type,typelem,oid
pg_type,typinput,regproc
pg_type,typsend,regproc
pg_type,typcollation,oid
pg_type,typarray,oid
pg_type,typndims,int4
pg_type,typtypmod,int4
pg_type,typbasetype,oid
pg_type,typtype,char
pg_type,typrelid,oid
pg_type,typnotnull,bool
pg_type,typstorage,char
pg_type,typalign,char
pg_type,typdefaultbin,pg_node_tree
pg_type,typanalyze,regproc
pg_type,typname,name
pg_type,typoutput,regproc
pg_type,typacl,_aclitem
pg_type,typlen,int2
pg_type,typcategory,char
pg_type,typdefault,text
pg_user,usename,name
pg_user,passwd,text
pg_user,useconfig,_text
pg_user,usesysid,oid
pg_user,usecreatedb,bool
pg_user,usesuper,bool
pg_user,userepl,bool
pg_user,usebypassrls,bool
pg_user,valuntil,timestamptz
pg_user_mappings,umid,oid
pg_user_mappings,usename,name
pg_user_mappings,srvid,oid
pg_user_mappings,umuser,oid
pg_user_mappings,srvname,name
pg_user_mappings,umoptions,_text
pg_views,viewname,name
pg_views,definition,text
pg_views,schemaname,name
pg_views,viewowner,name
posto_coleta,cep,varchar
posto_coleta,bairro,varchar
posto_coleta,numero,int4
posto_coleta,intervalo_atendimento,float8
posto_coleta,id,int8
posto_coleta,status,int4
posto_coleta,nome_municipio,varchar
posto_coleta,dias_semana_atendimento,varchar
posto_coleta,link_maps,varchar
posto_coleta,complemento,varchar
posto_coleta,logradouro,varchar
posto_coleta,nome,varchar
posto_coleta,horario_final,time
posto_coleta,horario_inicial,time
pulse,alert_above_goal,bool
pulse,alert_condition,varchar
pulse,updated_at,timestamptz
pulse,archived,bool
pulse,id,int4
pulse,collection_id,int4
pulse,collection_position,int2
pulse,alert_first_only,bool
pulse,skip_if_empty,bool
pulse,creator_id,int4
pulse,name,varchar
pulse,created_at,timestamptz
pulse_card,id,int4
pulse_card,include_csv,bool
pulse_card,include_xls,bool
pulse_card,pulse_id,int4
pulse_card,position,int4
pulse_card,card_id,int4
pulse_channel,updated_at,timestamptz
pulse_channel,pulse_id,int4
pulse_channel,schedule_hour,int4
pulse_channel,created_at,timestamptz
pulse_channel,id,int4
pulse_channel,schedule_day,varchar
pulse_channel,schedule_type,varchar
pulse_channel,details,text
pulse_channel,schedule_frame,varchar
pulse_channel,enabled,bool
pulse_channel,channel_type,varchar
pulse_channel_recipient,pulse_channel_id,int4
pulse_channel_recipient,id,int4
pulse_channel_recipient,user_id,int4
qrtz_blob_triggers,trigger_group,varchar
qrtz_blob_triggers,blob_data,bytea
qrtz_blob_triggers,sched_name,varchar
qrtz_blob_triggers,trigger_name,varchar
qrtz_calendars,calendar,bytea
qrtz_calendars,sched_name,varchar
qrtz_calendars,calendar_name,varchar
qrtz_cron_triggers,trigger_name,varchar
qrtz_cron_triggers,sched_name,varchar
qrtz_cron_triggers,trigger_group,varchar
qrtz_cron_triggers,cron_expression,varchar
qrtz_cron_triggers,time_zone_id,varchar
qrtz_fired_triggers,trigger_group,varchar
qrtz_fired_triggers,job_group,varchar
qrtz_fired_triggers,job_name,varchar
qrtz_fired_triggers,state,varchar
qrtz_fired_triggers,instance_name,varchar
qrtz_fired_triggers,trigger_name,varchar
qrtz_fired_triggers,entry_id,varchar
qrtz_fired_triggers,sched_name,varchar
qrtz_fired_triggers,fired_time,int8
qrtz_fired_triggers,sched_time,int8
qrtz_fired_triggers,priority,int4
qrtz_fired_triggers,is_nonconcurrent,bool
qrtz_fired_triggers,requests_recovery,bool
qrtz_job_details,job_class_name,varchar
